"","farmer_ID","treat","clusterID","q13","q14","q16","q17","q19","q54a","q58a","q62a","q69"
"2002","F_947","C",92,"Male",60,"n/a","n/a",5,"1.5","0.25","0.5",5
"2003","F_95","C",65,"Male",47,"n/a","n/a",6,"2","n/a","1",5
"2004","F_951","C",92,"Female",40,"n/a","n/a",7,"3","n/a","2",1
"2005","F_952","C",92,"Female",54,"n/a","n/a",6,"2","1","n/a",4
"2006","F_954","C",92,"Female",38,"Female","42",6,"1","n/a","n/a",1
"2007","F_955","C",92,"Female",33,"n/a","n/a",5,"1","n/a","0.25",2
"2008","F_956","C",92,"Female",45,"Male","999",5,"1","n/a","n/a",5
"2009","F_958","C",92,"Male",67,"n/a","n/a",4,"1","0.5","0.5",3
"2010","F_96","C",65,"Male",31,"n/a","n/a",6,"2","1","1",3
"2011","F_960","C",92,"Female",32,"Male","34",7,"4","n/a","n/a",1
"2012","F_962","T2",54,"Female",35,"Male","50",4,"1","n/a","0.25",5
"2013","F_963","T2",54,"Female",70,"n/a","n/a",3,"1","n/a","0.25",1
"2014","F_964","T2",54,"Male",34,"n/a","n/a",5,"1.5","n/a","n/a",1
"2015","F_966","T2",54,"Male",54,"n/a","n/a",6,"1","n/a","0.25",3
"2016","F_967","T2",54,"Female",34,"Male","31",7,"3","1","1",1
"2017","F_969","T2",54,"Male",38,"n/a","n/a",6,"1","n/a","n/a",1
"2018","F_97","C",65,"Male",45,"n/a","n/a",6,"1","n/a","1",3
"2019","F_972","T2",54,"Male",26,"n/a","n/a",3,"1.5","0.25","1",1
"2020","F_973","T2",54,"Female",55,"n/a","n/a",3,"0.5","n/a","0.5",3
"2021","F_974","T2",54,"Male",31,"n/a","n/a",5,"3","0.5","1",1
"2022","F_975","T2",54,"Male",20,"n/a","n/a",3,"n/a","n/a","2",3
"2023","F_977","T2",54,"Female",34,"Male","999",6,"1.5","0.5","1.5",1
"2024","F_979","T2",54,"Male",42,"n/a","n/a",4,"1.5","n/a","0.25",3
"2025","F_98","C",65,"Male",45,"n/a","n/a",9,"4","n/a","1",1
"2026","F_981","T2",54,"Female",52,"Male","55",9,"4","n/a","n/a",2
"2027","F_982","T2",54,"Female",26,"Male","32",4,"1","0.5","0.5",3
"2028","F_983","T2",54,"Male",28,"n/a","n/a",3,"1","n/a","0.5",1
"2029","F_987","T2",54,"Female",35,"n/a","n/a",4,"3.5","1","0.6",1
"2030","F_991","T2",54,"Male",46,"n/a","n/a",9,"2","n/a","2",5
"2031","F_993","T1",62,"Male",46,"n/a","n/a",7,"2","0.5","n/a",2
"2032","F_994","T1",62,"Female",21,"Male","24",3,"1","n/a","0.25",3
"2033","F_998","T1",62,"Male",36,"n/a","n/a",3,"2","n/a","0.5",2
"2034","F_999","T1",62,"Female",29,"Male","28",4,"1.5","0.25","0.5",1
